usTicker,usCompany,theme,product,twCode,twName,twRole,relationship,benefitReason,confidence,lastEvidenceDate,lastEvidenceTitle,hitCount,updatedAt
,Micron,HBM 先進封裝,銅鑼廠房交易,6770,力積電,晶圓代工廠,美光計畫收購力積電銅鑼廠，以快速擴充在台之 HBM 先進封裝產能,力積電出售閒置廠房可取得巨額資金與業外處分利益，有助於活化資產並改善財務結構,9,2024-08-21,https://www.youtube.com/watch?v=Jubig0bdF8E,1,2024-08-21 19:30:00
,TSMC,CoWoS 先進封裝,南科四廠 (AP8),3481,群創,面板製造商,台積電購買群創南科四廠以加速 CoWoS 先進封裝擴展,群創處分閒置廠房將迎來約 171.4 億元之業外收益，並有利於其加速布局面板級扇出型封裝 (FOPLP) 材料技術與轉型,9,2024-08-21,https://www.youtube.com/watch?v=Jubig0bdF8E,1,2024-08-21 19:30:00
,NVIDIA,AI 晶片,Blackwell GPU 先進封裝,2330,台積電,晶圓代工廠,台積電為輝達 AI 高階晶片的獨家代工與 CoWoS 封裝提供商,台積電積極買廠擴建 CoWoS 先進封裝產能，可有效緩解輝達晶片供不應求的瓶頸，同步推升台積電先進製程與封裝營收,9,2024-08-21,https://www.youtube.com/watch?v=Jubig0bdF8E,1,2024-08-21 19:30:00
,Micron,HBM,先進封裝與記憶體晶圓代工,6770,力積電,廠房資產賣方與潛在協力廠,美光因應 HBM 先進封裝產能缺口，意圖收購力積電銅鑼廠以進行擴產,力積電可透過出售或出租銅鑼廠房挹注顯著的處分收益，亦有望藉此與美光深化後續先進封裝之晶圓堆疊及代工技術合作,9,2024-08-21,https://www.youtube.com/watch?v=OEAOjfKcB8k,1,2024-08-21 16:30:22
,Vertiv,液冷散熱,CDU與水冷模組相關冷卻元件,3017,奇鋐,水冷板及液冷解決方案重要供應商,奇鋐為 Vertiv 散熱模組與水冷元件（如 Cold Plate）之核心策略合作夥伴與重要供應鏈成員,GB200 等高功耗晶片放量，液冷散熱系統滲透率大幅提高，帶動奇鋐高毛利散熱模組與冷卻組件之出貨熱潮,9,2024-08-21,https://www.youtube.com/watch?v=OEAOjfKcB8k,1,2024-08-21 16:32:15
,Eaton,電網基礎建設,高壓與超高壓電力變壓器及配電盤,1519,華城,電力變壓器與重電產品代工出口廠,華城做為美系重電巨頭（如 Eaton 等）之關鍵外銷變壓器生產基地與合作供應盟友,美電網更新與 AI 資料中心大規模興建，使得電力重電設備呈現跨年度供需吃緊，變壓器出口單價攀高與能見度極佳,9,2024-08-21,https://www.youtube.com/watch?v=OEAOjfKcB8k,1,2024-08-21 16:34:44
,Micron,HBM,HBM 晶圓測試服務,2449,京元電子,專業半導體測試代工廠 (OSAT),美光擴大高頻寬記憶體 (HBM) 先進封裝，其晶圓測試主要委外給京元電代工,HBM 測試時間較傳統 DRAM 倍增，美光租建廠房擴大在台 HBM 產能，將使京元電測試訂單迎來爆發潮,8,2024-08-21,https://www.youtube.com/watch?v=e0sLca8e5cM,1,2026-06-12 18:55:49
,Micron,HBM,先進封裝檢測與貼合設備,6187,萬潤,先進封裝設備製造商,美光擴充 HBM 產線需採購先進封裝點膠機、貼合機與檢測設備,萬潤切入美光及台積電 HBM/CoWoS 先進封裝供應鏈，受惠於美光在台獵地租廠的擴產需求拉貨,8,2024-08-21,https://www.youtube.com/watch?v=e0sLca8e5cM,1,2026-06-12 18:55:49
,Micron,HBM,晶圓清洗與濕製程設備,3583,辛耘,濕製程設備與再生晶圓廠,美光在台擴張 HBM 產能，大量採用辛耘製造的先進封裝濕製程清洗設備,隨著美光及台積電競相擴產 CoWoS 與 HBM，辛耘設備出貨動能強勁，接單能見度高,8,2024-08-21,https://www.youtube.com/watch?v=e0sLca8e5cM,1,2026-06-12 18:55:49
,Micron,HBM/DRAM 測試,記憶體測試服務,2449,京元電,半導體測試廠,京元電為美光在台灣最主要的記憶體與 HBM 後段測試代工夥伴,美光若順利購廠並大舉擴張先進封裝產能，將大幅拉升後段測試的委外需求，京元電將直接受惠,8,2024-08-21,https://www.youtube.com/watch?v=Jubig0bdF8E,1,2024-08-21 19:30:00
,Micron,記憶體封測,HBM 堆疊封裝及測試代工,3211,力成,專業記憶體封測代工廠 (OSAT),力成為美光在台灣及西安的主要記憶體後段封測合作夥伴，並積極卡位 HBM 後段業務,美光 HBM 需求大增、自有產能不足時，封測外包予高度合作夥伴力成的機率大幅提高,7,2024-08-21,https://www.youtube.com/watch?v=e0sLca8e5cM,1,2026-06-12 18:55:49
,NVIDIA,AI晶片,Blackwell架構GPU及CoWoS先進封裝,2330,台積電,晶圓代工與先進封裝(CoWoS)主力供應商,輝達高階AI晶片全數委託台積電代工及進行CoWoS先進封裝,輝達Blackwell晶片與H200出貨暢旺，使台積電3奈米、4奈米製程及CoWoS封裝產能持續呈現供不應求的盛況，帶動晶圓代工與先進封裝營收高速成長,10,2024-08-20,https://www.youtube.com/watch?v=OJqWwLlH_ac,1,2024-08-20 12:00:00
,TSMC,先進封裝,CoWoS 先進封裝產能,3481,群創,面板廠 (出售南科四廠給台積電),台積電購入群創南科四廠，用於快速擴充其面臨嚴重供不應求的 CoWoS 先進封裝產能,群創確認獲得約 147 億元台幣處分利益，極大程度貢獻 EPS；台積電則縮短廠房建置時間以迎合 AI 晶片需求,10,2024-08-20,https://www.youtube.com/watch?v=VcBTOmqHBzA,1,2024-08-20 18:00:00
,TSMC,先進封裝,CoWoS 先進封裝廠房,3481,群創,面板代工廠 (廠房出讓方),台積電正式收購群創南科四廠以擴充 CoWoS 先進封裝產線,群創可望認列約百億台幣的處分利益，大幅進補每股盈餘(EPS)；台積電得以快速取得現成乾淨室廠房，提前滿足輝達等大客戶的先進封裝產能需求,10,2024-08-20,https://www.youtube.com/watch?v=i8Q107rJlJA,1,2026-06-12 19:08:02
,NVIDIA,AI晶片,AI GPU 晶片與先進封裝代工需求,2330,台積電,晶圓代工與先進封裝獨家供應商,輝達 Blackwell 世代晶片嚴重供不應求，強烈依賴台積電擴大 CoWoS 生產量能,輝達超強勁的 AI 晶片拉貨需求，使台積電必須大舉收購廠房擴展先進封裝產能，確保其製程與封裝代工業務的長期高成長,10,2024-08-20,https://www.youtube.com/watch?v=i8Q107rJlJA,1,2026-06-12 19:08:02
,Nvidia,AI晶片,H200 與 Blackwell AI 晶片,2330,台積電,晶片代工與 CoWoS 封裝龍頭,輝達的 AI 晶片需求爆發，必須仰賴台積電先進製程（3nm/4nm）代工，並搭配台積電獨家的 CoWoS 先進封裝技術完成出貨。,受惠於輝達 HBM3e 搭配的晶片（Blackwell/H200）強勁拉貨，台積電先進代工與封裝訂單供不應求，推升營收與毛利走高。,10,2024-08-20,https://www.youtube.com/watch?v=Hki1iAiWHBM,1,2024-08-20 12:00:00
,Micron,HBM,先進封裝與HBM產能擴展,6770,力積電,半導體晶圓代工與廠房資產持有者,美光收購力積電銅鑼廠房及相關設施,力積電透過處分銅鑼廠房給美光，可望獲得百億元級的業外處分利益，大幅改善公司財務結構，並使資源更專注於特殊製程研發與晶圓代工本業,10,2024-08-20,https://www.youtube.com/watch?v=1car6H2Lx7w,1,2024-08-21 18:00:00
,Micron Technology,HBM,HBM先進封裝與測試,6770,力積電,廠房資產提供商與代工合作夥伴,美光為擴充在台之 HBM 先進封裝及測試產能，鎖定購置或租賃力積電位於銅鑼科學園區之廠房,力積電透過處分非核心或閒置廠房資產，可望實現大筆資產活化利益、充實營運資金，並深化與國際半導體大廠之在地供應鏈連結,9,2024-08-20,https://www.youtube.com/watch?v=X57yMZ-DQQ8,1,2024-08-20 18:50:19
,NVIDIA,AI伺服器,GB200 高速傳輸線束,3665,貿聯-KY,高速訊號與配電線束供應商,輝達 GB200 伺服器機櫃內所需之高速傳輸訊號線與大電流連接線束（Busbar）之主要供應商,AI 伺服器升級至 GB200 架構後，內部傳輸速度與功耗大幅提升，高毛利的高速傳輸與配電線材需求攀升，帶動其產品平均單價與毛利率上修,9,2024-08-20,https://www.youtube.com/watch?v=m4IhMcLbr30,1,2024-08-21 14:30:15
,NVIDIA,AI伺服器,Blackwell 運算平台與高速傳輸系統,3665,貿聯-KY,高頻高速連接線束與水冷連接線供應商,輝達核心資料中心內部線束合作夥伴,隨著輝達 GB200 晶片與整機櫃（NVL72）出貨，高速訊號與電力傳輸規格顯著升級。貿聯-KY 的高頻高速線束與水冷感測互連解決方案通過認證，直接切入北美資料中心頂級客戶的 GB200 供應鏈,9,2024-08-20,https://www.youtube.com/watch?v=m6y4IEdtwpY,1,2024-10-25 15:00:00
,Micron Technology,HBM,先進封裝與後段測試產線,6770,力積電,晶圓代工與廠房資產持有者,美光洽談收購力積電銅鑼廠房,力積電可透過處分銅鑼廠房資產獲得大筆資金挹注、活化資產並減輕折舊壓力；美光則能取得現成無塵室與廠區空間，免去建廠等待期，得以迅速在台擴編 HBM3e 的先進封裝與後段測試產能，以應對輝達等高階 AI 晶片客戶之急迫需求。,9,2024-08-20,https://www.youtube.com/watch?v=kJp6Xfou05U,1,2024-08-21 10:30:00
,Micron,HBM,高頻寬記憶體封裝廠房,5347,力積電,廠房售予與租賃商,美光洽談收購或租用力積電銅鑼廠落實HBM先進封裝在地化生產,處分或出租銅鑼廠房可獲得大筆資金挹注，降低折舊負擔，有利於專注特殊製程轉型,9,2024-08-20,https://www.youtube.com/watch?v=KWq-UrubpwA,1,2026-06-12 18:56:37
,NVIDIA,AI晶片,Blackwell 運算 GPU,2330,台積電,獨家晶圓代工與CoWoS封裝夥伴,輝達Blackwell晶片高度依賴台積電先進封裝與美光HBM3e產能的順暢銜接,美光在台擴充封裝產能，可舒緩HBM供應瓶頸，從而加速輝達晶片出貨，使代工廠台積電同步受惠,9,2024-08-20,https://www.youtube.com/watch?v=KWq-UrubpwA,1,2026-06-12 18:56:37
,Micron,HBM,先進封裝與HBM生產,6770,力積電,廠房與晶圓代工供應商,美光洽購力積電銅鑼廠以擴充在台HBM先進封裝與後段測試產能,力積電透過廠房讓渡可獲得資金挹注，緩解資本支出與折舊壓力，並有望深化未來與美光在HBM底層晶圓（Base Die）的代工合作關係,9,2024-08-20,https://www.youtube.com/watch?v=xpUF1jjzByI,1,2024-08-21 10:00:00
,Micron,HBM,先進封裝與HBM3e記憶體,6770,力積電,廠房出售方,美光規劃向力積電購買銅鑼廠房以擴大在台HBM先進封裝與測試產能,力積電出售銅鑼廠可望獲得處分利益認列，並減輕後續折舊負擔，同時強化美光在台先進封裝供應鏈的緊密程度,9,2024-08-20,https://www.youtube.com/watch?v=OJqWwLlH_ac,1,2024-08-20 12:00:00
,Micron Technology,HBM,HBM 產能擴充,3481,群創,面板廠 (出售閒置廠房),美光與台積電競爭購買群創南科廠房，美光持續尋求群創其他廠房以擴展其在台封裝線,群創透過處分閒置資產獲得巨額處分利益，有助於公司資金運用與面板轉型,9,2024-08-20,https://www.youtube.com/watch?v=VcBTOmqHBzA,1,2024-08-20 18:00:00
,Micron,HBM,HBM記憶體與先進封裝產能擴展,6770,力積電,半導體代工與廠房提供者,市場傳出美光(MU)有意收購力積電位於銅鑼的廠房以擴充HBM產能,力積電若出售廠房可獲得顯著的資產處分利益，並能減輕折舊負擔、加速轉型，且具有與美光在後段代工合作之潛在想像空間,9,2024-08-20,https://www.youtube.com/watch?v=P9d1q1MnQVE,1,2024-08-20 18:30:00
,NVIDIA,AI伺服器,GB200 水冷系統,3324,雙鴻,水冷散熱模組供應商,輝達GB200晶片功耗大幅提升，強制導入水冷散熱方案，雙鴻為其關鍵散熱組件之認證供應商,隨著GB200開始放量出貨，水冷板與CDU（冷卻分配運作起重機）的需求爆發，帶動雙鴻營收與毛利率顯著推升,9,2024-08-20,https://www.youtube.com/watch?v=P9d1q1MnQVE,1,2024-08-20 18:30:00
,NVIDIA,AI伺服器,GB200 水冷系統,3017,奇鋐,水冷散熱模組供應商,輝達GB200 AI伺服器架構散熱需求轉向水冷，奇鋐提供系統級散熱方案與關鍵零組件,受惠於強勁的AI伺服器水冷散熱升級趨勢，奇鋐的水冷板及相關管路組件出貨量大增，獲利結構大幅改善,9,2024-08-20,https://www.youtube.com/watch?v=P9d1q1MnQVE,1,2024-08-20 18:30:00
,Micron,記憶體(HBM),HBM3e Base Die,2330,台積電,先進晶圓代工廠,美光高頻寬記憶體（HBM3e）之底層邏輯晶片（Base Die）委託台積電以先進製程代工,隨著美光 HBM 產能大舉擴張並獲美股 AI 巨頭巨額訂單，台積電作為底層邏輯晶片獨家供應商，將共同迎來先進製程與晶圓代工的訂單增長,9,2024-08-20,https://www.youtube.com/watch?v=5sho1MZ27z8,1,2024-08-20 18:00:00
,Micron,HBM,記憶體晶圓代工與封裝,6770,力積電,廠房出售與潛在代工合作夥伴,美光擬收購力積電銅鑼廠,美光為擴大HBM產能擬收購力積電銅鑼廠，力積電可望獲得資產處分利益，並藉此深化與美光在記憶體代工或後期封測的合作關係,9,2024-08-20,https://www.youtube.com/watch?v=QV0QR1TeITI,1,2024-08-20 15:30:00
,NVIDIA,AI伺服器,GB200液冷伺服器機櫃,2317,鴻海,GB200伺服器機櫃系統整合與代工,輝達GB200晶片出貨進度直接影響鴻海Q4伺服器整機出貨與營收表現,輝達於法說會及產業鏈澄清，Blackwell系列（如GB200）僅是光罩修改，並未重新流片（Tape-out），鴻海整機機櫃的測試與出貨時程受影響有限，Q4至明年首季依然迎來AI伺服器大爆發,9,2024-08-20,https://www.youtube.com/watch?v=QV0QR1TeITI,1,2024-08-20 15:30:00
,NVIDIA,AI伺服器,GB200伺服器代工,2382,廣達,美系CSP液冷伺服器主力代工廠,廣達為輝達GB200伺服器及美系雲端服務商（CSP）的主要系統組裝廠,影片提及輝達AI晶片出貨並未如市場極端傳言般遞延一季以上，廣達在各大CSP（微軟、Google）大舉資本支出下，AI伺服器代工訂單依舊極具動能，第4季將開始逐步貢獻營收,9,2024-08-20,https://www.youtube.com/watch?v=QV0QR1TeITI,1,2024-08-20 15:30:00
,Coherent,光通訊/CPO,高速光收發模組/光學元件,3081,聯亞,外磊晶片 (Epi-wafer) 供應商,聯亞為美系光元件大廠Coherent等客戶之通用/矽光子雷射晶片重要上游磊晶廠,隨著AI資料中心內部互連傳輸速率升級至800G及未來的1.6T，矽光子（CPO）技術進度超乎市場所預期，客戶對聯亞的矽光子雷射磊晶需求爆發性增長，推升其稼動率與營運轉盈,9,2024-08-20,https://www.youtube.com/watch?v=QV0QR1TeITI,1,2024-08-20 15:30:00
,Micron,HBM,HBM後段封裝廠房,6770,力積電,晶圓代工廠 (廠房出讓方),美光規劃收購或租用其銅鑼廠房以擴大HBM生產線,力積電可藉由出售或出租閒置廠房獲得業外處分收益並活化資產；美光則可快速取得現成廠房以加速在台擴增 HBM3e 先進封測產能,9,2024-08-20,https://www.youtube.com/watch?v=i8Q107rJlJA,1,2026-06-12 19:08:02
,Micron,HBM,HBM先進封裝與生產基地,3481,群創,資產處分與面板級封裝轉型,美光收購群創南科四廠,群創處分台南廠房預計獲得巨額業外收益，並有利於其加速轉型面板級扇出型封裝(FOPLP)等高端技術領域,9,2024-08-20,https://www.youtube.com/watch?v=i61k84bN-rg,1,2024-08-20 12:00:00
,Micron,HBM,HBM 先進封裝與生產基地,6770,力積電,廠房出售方,美光規劃收購力積電銅鑼廠，以因應其 HBM3e 產能供不應求、急需在台擴展先進封裝生產線的需求。,美光若順利收購，力積電可藉由出售廠房獲取大筆處分收益，降低折舊負壓，大幅改善財務結構與獲利表現。,9,2024-08-20,https://www.youtube.com/watch?v=Hki1iAiWHBM,1,2024-08-20 12:00:00
,TSMC,先進封裝,CoWoS 先進封裝產線,3481,群創,廠房出售方,台積電積極收購群創台南（南科）舊廠區，將其快速改建為全新的 CoWoS 先進封裝產線以緩解產能吃緊。,群創藉由出售閒置廠房獲得百億級的業外處分利益（活化資產），且其自身同步切入面板級扇出型封裝（FOPLP）的轉型題材亦被市場看好。,9,2024-08-20,https://www.youtube.com/watch?v=Hki1iAiWHBM,1,2024-08-20 12:00:00
,Micron,記憶體(HBM),HBM 先進封裝與生產基地,6770,力積電,廠房與晶圓代工合作商,市場傳出美光有意取得力積電銅鑼廠房以擴充其 HBM 後段封裝與先進測試產能,若合作或廠房交易成立，力積電可望獲得大筆資金挹注，並有機會與美光在特殊製程晶圓代工上展開進一步合作，加速轉型,8,2024-08-20,https://www.youtube.com/watch?v=m4IhMcLbr30,1,2024-08-21 14:30:15
,Micron,HBM,HBM後段封裝與測試,6239,力成,HBM後段封測代工廠,為美光HBM產品提供長期穩定的後段封裝與測試服務,美光積極在台部署HBM先進封裝產線，力成作為其主要封測外包合作夥伴，封測業務將同步受惠,8,2024-08-20,https://www.youtube.com/watch?v=i61k84bN-rg,1,2024-08-20 12:00:00
,Micron,HBM,先進封裝與記憶體生產,6770,力積電,廠房讓渡與代工資產活化商,美光評估收購或合作力積電銅鑼廠,美光為因應 HBM 需求爆發並擴充後段封裝產能，市場盛傳其評估收購或合資力積電銅鑼廠，此舉將有助於力積電活化資產、減輕折舊壓力，並有機會藉此打入北美半導體巨頭之供應鏈合作中,8,2024-08-20,https://www.youtube.com/watch?v=m6y4IEdtwpY,1,2024-10-25 15:00:00
,Micron,HBM,高頻寬記憶體 (HBM3e),2330,台積電,CoWoS 先進封裝與晶圓代工龍頭,美光的HBM3e晶片需與台積電的晶圓代工及CoWoS封裝技術深度整合以供應輝達晶片,美光在台擴大封裝產能，可加速台積電代工的主晶片與HBM的整合進度，健全台灣AI晶片本土供應鏈,8,2024-08-20,https://www.youtube.com/watch?v=KWq-UrubpwA,1,2026-06-12 18:56:37
,Micron,半導體設備,自動化濕製程設備 (Wet Bench),3583,辛耘,先進封裝濕製程設備供應商,美光在台擴建HBM先進封裝線，擴大拉貨本土設備協力廠商,美光提高在地化採購比例，辛耘作為濕製程設備主力廠商，可望直接獲得追加訂單並挹注營收趨勢,8,2024-08-20,https://www.youtube.com/watch?v=KWq-UrubpwA,1,2026-06-12 18:56:37
,Micron,半導體設備,先進封裝化學濕製程設備,3131,弘塑,半導體濕製程設備龍頭,美光落腳台灣擴產HBM先進封裝，增加對本土弘塑等封裝清洗設備的採購需求,隨美光在台封裝廠產能規模擴大，弘塑的設備出貨與後續耗材、機台維護收益將顯著提升,8,2024-08-20,https://www.youtube.com/watch?v=KWq-UrubpwA,1,2026-06-12 18:56:37
,Micron,HBM,HBM3e先進封裝與測試,6239,力成,封裝測試協力廠,美光HBM生產鏈之封測合作夥伴,美光在台積極擴張HBM後段封測產能，力成作為其長期封測合作夥伴，將受惠於HBM3e委外封測訂單的外溢效應,8,2024-08-20,https://www.youtube.com/watch?v=OJqWwLlH_ac,1,2024-08-20 12:00:00
,Micron,記憶體,DRAM / HBM,8110,華東,記憶體封裝測試受託廠,主攻美光DRAM後段封測代工,美光將部分常規DRAM與高階記憶體封測產線轉移，專注於HBM等高毛利產品，釋放出的標準型DRAM封測訂單將由華東承接，提升其產能利用率,8,2024-08-20,https://www.youtube.com/watch?v=OJqWwLlH_ac,1,2024-08-20 12:00:00
,NVIDIA,AI晶片,CoWoS 先進封裝製程,6187,萬潤,先進封裝設備供應商,輝達晶片對台積電CoWoS先進封裝產能需求極度孔急，帶動封裝設備供應商出貨,萬潤提供CoWoS製程中的關鍵點膠機與AOI檢測設備，隨台積電與日月光及美光大舉擴充先進封裝產能而訂單滿載,8,2024-08-20,https://www.youtube.com/watch?v=P9d1q1MnQVE,1,2024-08-20 18:30:00
,NVIDIA,AI晶片,CoWoS 先進封裝製程,3131,弘塑,先進封裝濕製程設備商,輝達高效能AI晶片仰賴CoWoS技術，台系半導體設備商切入其供應鏈運作,台積電及美光積極擴產先進封裝，弘塑作為清洗設備與蝕刻設備主力供應商，能見度直達明年，營收高成長獲得支撐,8,2024-08-20,https://www.youtube.com/watch?v=P9d1q1MnQVE,1,2024-08-20 18:30:00
,Micron,記憶體(HBM),HBM先進封裝廠房,6770,力積電,廠房資產交易方,市場傳出美光計畫購買力積電銅鑼廠以擴充其在台之HBM先進封裝與測試產能,若交易成行，力積電可望獲取一次性資產處分利益以活化資金，且廠房臨近美光園區，未來雙方可能深化在記憶體代工或先進封裝領域的合作,8,2024-08-20,https://www.youtube.com/watch?v=5sho1MZ27z8,1,2024-08-20 18:00:00
,Microsoft,資料中心,雲端與AI資本支出 (CapEx),3665,貿聯-KY,光通訊與資料中心高速連接線束供應商,微軟擴大AI資料中心資本支出，貿聯-KY供應其所需之高速傳輸線束,微軟、Meta等CSP大廠維持高額資本支出，帶動輝達GB200與新一代伺服器機櫃中高價值的高速連接線（如DAC、AOC、高階整機櫃線束）強勁需求，貿聯-KY為直接受惠者,8,2024-08-20,https://www.youtube.com/watch?v=QV0QR1TeITI,1,2024-08-20 15:30:00
,Broadcom,矽光子/CPO,CPO交換器晶片與矽光子模組,3450,聯鈞,矽光子（CPO）封測與光模組代工廠,聯鈞與博通等美系大廠在矽光子與CPO封測領域具備緊密的代工與共同開發關係,輝達與博通主導的高標準傳輸晶片推動CPO商用進程。聯鈞的矽光子技術平台已進入客戶認證及小量生產階段，受惠於美系客戶在AI資料中心網通升級的迫切需求,8,2024-08-20,https://www.youtube.com/watch?v=QV0QR1TeITI,1,2024-08-20 15:30:00
,Micron,HBM,HBM先進封裝烤箱與熱處理設備,2467,志聖,先進封裝烤箱與貼合設備商,提供美光HBM先進封裝製程所需之熱處理與烘烤貼合設備,受惠美光於台灣擴張HBM3e與HBM4等先進封裝產能，帶動G2C聯盟製程設備出貨,8,2024-08-20,https://www.youtube.com/watch?v=i61k84bN-rg,1,2024-08-20 12:00:00
,Micron,HBM,HBM自動化量測與檢測設備,5443,均豪,半導體量測與檢測設備商,打入美光HBM供應鏈並提供自動化光學檢測(AOI)與研磨設備,受惠美光新購入群創廠房擴大HBM產能，帶動對檢測設備與自動化物流系統的大量採購需求,8,2024-08-20,https://www.youtube.com/watch?v=i61k84bN-rg,1,2024-08-20 12:00:00
,Micron,HBM,HBM高精度晶片挑揀機,6640,均華,高精度挑揀機供應商,提供美光HBM堆疊製程所需之高精度挑揀機(Die Bonder),HBM產品結構複雜，大量堆疊製程大幅拉高對高精度晶片挑揀機與貼合設備的要求，出貨量隨之走揚,8,2024-08-20,https://www.youtube.com/watch?v=i61k84bN-rg,1,2024-08-20 12:00:00
,Micron,HBM 封測,HBM 後段封裝與測試,6239,力成,後段封測夥伴,力成為美光長期緊密的封測合作夥伴，負責多晶片堆疊及高階記憶體封裝測試。,隨著美光大量擴張 HBM 產能並取得輝達認證，力成將深度受惠於美光釋出的後段高端封裝與測試委外訂單。,8,2024-08-20,https://www.youtube.com/watch?v=Hki1iAiWHBM,1,2024-08-20 12:00:00
,Micron,HBM,HBM3e/HBM4 先進封裝,2330,台積電,晶圓代工與先進封裝 (CoWoS) 先驅,美光與台積電在HBM晶片與下一代HBM4先進封裝技術進行深度研發合作,美光購入銅鑼廠主要用於擴充伺服器與高速晶片所需的HBM產能，緊密貼合台積電先進封裝（CoWoS）時程，共同滿足輝達（Nvidia）等終端大客戶訂單,8,2024-08-20,https://www.youtube.com/watch?v=1car6H2Lx7w,1,2024-08-21 18:00:00
,Micron,記憶體(HBM),DRAM/HBM 後段測試與封裝協力,2449,京元電,專業半導體測試大廠,美光在台主要的記憶體與邏輯晶片測試委外夥伴,美光大舉擴張台灣HBM本土產能與封裝據點後，其後段測試委外晶圓量顯著攀升，京元電作為其核心測試合作夥伴，產能利用率與營收將隨之大幅成長,7,2024-08-20,https://www.youtube.com/watch?v=1car6H2Lx7w,1,2024-08-21 18:00:00
,Micron,HBM,HBM3e 先進封裝與測試,6770,力積電,資產處分方,美光收購力積電銅鑼廠，用以擴建美光在台的 HBM 先進封裝與測試產線,力積電藉由處分閒置廠房獲得一次性巨額處分利益，有助於改善財報並專注於特色工藝晶圓代工,9,2024-08-15,https://www.youtube.com/watch?v=1a210zKhwZs,3,2024-11-25 10:00:00
,NVIDIA,AI晶片,Blackwell 繪圖晶片 / GB200 AI 伺服器,2330,台積電,晶圓代工與 CoWoS 先進封裝,輝達核心代工夥伴,輝達最新 Blackwell 系列晶片及後續 Ultra 升級版，均採用台積電 4 奈米製程及 CoWoS 封裝技術，封裝與晶圓代工需求將隨出貨量同步爆發,10,2024-08-15,https://www.youtube.com/watch?v=d7TqsLZbEjI,1,2024-08-15 22:00:00
,Micron,記憶體(HBM),HBM 先進封裝與生產基地擴充,6770,力積電,廠房與資產出售方,美光收購力積電銅鑼廠房及相關資產,力積電透過出售銅鑼廠房給美光，可望獲得百億元以上的巨額處分獲利，顯著改善其財務結構，並得以加速轉型至 3D 堆疊晶圓 (WoW) 等高毛利的輕資產業務,10,2024-08-15,https://www.youtube.com/watch?v=dfrGSZTCk8k,1,2026-06-12 19:02:26
,NVIDIA,AI晶片,Blackwell GPU,2330,台積電,晶圓代工/先進封裝 (CoWoS),獨家代工與封裝合作夥伴,NVIDIA Blackwell 晶片設計改版完成，第四季將擴大釋單台積電配合 CoWoS-L 先進封裝產能出貨,9,2024-08-15,https://www.youtube.com/watch?v=R-GLTuFVM4k,1,2024-08-15 15:30:00
,NVIDIA,AI伺服器,GB200 伺服器機櫃,2317,鴻海,系統集成與機櫃組裝,第一級伺服器系統組裝廠,受惠 NVIDIA GB200 機櫃開始量產出貨，鴻海作為核心系統整合廠，將於第四季顯著貢獻營收,9,2024-08-15,https://www.youtube.com/watch?v=R-GLTuFVM4k,1,2024-08-15 15:30:00
,Micron,HBM,HBM先進封裝與晶圓廠房,6770,力積電,晶圓代工廠 / 廠房售予者,美光洽談收購或承租力積電銅鑼廠以擴充HBM產能,藉由轉讓或出租銅鑼廠房給美光，力積電可獲得大筆資金、減輕新廠折舊與營運財政壓力，並深化後續潛在的代工合作關係,9,2024-08-15,https://www.youtube.com/watch?v=IW2yqdlGlUQ,1,2024-08-15 12:00:00
,Micron,HBM,先進封裝與廠房資產交易,6770,力積電,廠房讓渡商與潛在基礎晶圓代工廠,美光收購力積電銅鑼廠，並探討 HBM 生產與代工合作的可能性,此交易為力積電帶來可觀的業外處分收益，減輕資金與折舊壓力，且雙方有機會在 HBM 的基礎晶圓（Base Die）代工上深化合作,9,2024-08-15,https://www.youtube.com/watch?v=-3iFkurES4Y,1,2024-08-15 12:00:00
,Micron,記憶體,HBM (高頻寬記憶體) 生產與封裝測試,6770,力積電,廠房與基礎設施提供商,美光收購力積電銅鑼廠房,美光為擴大 HBM 晶片在台封裝能耐，買下力積電銅鑼廠，使得力積電獲得資產處分利益，並深化雙方在半導體在地化生產的潛在合作關係,9,2024-08-15,https://www.youtube.com/watch?v=d7TqsLZbEjI,1,2024-08-15 22:00:00
,NVIDIA,AI伺服器,GB200 伺服器機櫃與散熱系統,2317,鴻海,系統集成與伺服器組裝,輝達首批 GB200 機櫃主要組裝廠,鴻海在 GB200 伺服器中獲得極大代工份額，並發揮其高度垂直整合能力，直接受惠於伺服器出貨放量,9,2024-08-15,https://www.youtube.com/watch?v=d7TqsLZbEjI,1,2024-08-15 22:00:00
,NVIDIA,AI伺服器,GB200 機櫃水冷系統,3017,奇鋐,散熱解決方案供應商,水冷板 (Cold Plate) 及分流器認證供應商,GB200 晶片高功耗帶動散熱革命，奇鋐水冷板已通過驗證並開始量產出貨，直接受惠美系大廠水冷升級趨勢,9,2024-08-15,https://www.youtube.com/watch?v=R-GLTuFVM4k,1,2024-08-15 15:30:00
,Micron,HBM,HBM後段測試,2449,京元電,半導體測試代工廠,美光HBM晶片主要測試協力廠,美光在台灣積極擴充HBM先進封裝產能，其新增的HBM晶片測試業務將委託長期合作夥伴京元電承接，大幅推升其中高階測試機台與產能利用率,8,2024-08-15,https://www.youtube.com/watch?v=IW2yqdlGlUQ,1,2024-08-15 12:00:00
